Gouvernorat,Délégation,Localité,Texte annonce,Prix,Date
Zaghouan,Bir Mcherga,Bir Mcherga,"Pour un projet agricole 3 hectaresa vendre a mnagaa, 3 hectares et 2 500 mètres carrés, sur une route goudronnée à 42 km de tunis, réseau d eau potable et électricité disponible, papiers légaux, prix 215 000 dinars, négociable  < ...",215 000,18/09/2024
Zaghouan,Bir Mcherga,Bir Mcherga,"Une précieuse opportunité de 16 hectaresopportunité à vendre, 16 hectares, à 50 km de tunis, sur la route nationale  gp3 certificats de propriété individuelle, avec eau et électricité, un entrepôt de 350 m2, une maison au rez-de-chauss ...",700 000,18/09/2024
Nabeul,Korba,Tazarka,Terrain seif tazerkaun lot de terrain de 250 m2 pas loin de salle couverte de tazreka à 2km de la plage on peut y construire une villa pour plus d infos cntactez 93731099 ou 94626888 ou92318271,30 000,21/10/2022
Sousse,Sidi Bou Ali,Sidi Bou Ali,Terrain 7545m prés de usine de lait à sidi bouali#la sté akariet sarraj #agence #immobilière vous propose #terrain agricole (#7545m²)#planté (#50) #arbres d oliviers prés de #usine de lait #sidi bouali  #prix : #70dt/m² (#un peux négociable) <b ...,528 150,13/02/2025
Zaghouan,Bir Mcherga,Sminja,"4h route goudronnée 45km tunisa vendre 4hectares sur une route goudronnée sminja à 45 km de tunis, terrain plat, excellente qualité des sols, réseau électricité et eau potable disponible sonad, papier légal, prix 160000 dinars <br ...",160 000,11/12/2024
Zaghouan,Bir Mcherga,Bir Mcherga,"Terrain 570 oliviers  et 440 amandiersterrain 570 oliviers  et 440 amandiers  a vendre, 2,5 hectares sur route goudronnée  a44 km de tunis  proche de la menagaa, avec reseaux d eau et d électricité, cloture, avec 570 oliviers de 8  a ...",350 000,17/09/2024
Nabeul,Korba,Korba,8 hectares avec piscine et une villa👉#ferme #vente #terrain #agricole  📍 #korba #tunis  ✅#référence vtn080 ✅#superficie 8 #hectareas     🟡 #villa 🏘  s+3 #chambre       ...,1 250 000,08/03/2025
Zaghouan,Bir Mcherga,Bir Mcherga,"Terrain nu 2h5 itallalagence immobiliere harabi met a vendre terrain agricole nu 2.5hectar à 30km de tunis à tella sur la route goudronnée. terrain fertile , nappe riche d eau . réseaux : steg monophasé et forc ...",175 000,19/02/2023
Zaghouan,Bir Mcherga,Ain El Asker,Ain el asker  2h5lagence immobiliere harabi met a vendre un terrain nu dune superficie totale de 2.5 hectares a ain el asker sur la route goudronnée à 36km de tunis réseaux steg et sonede disponible < ...,100 000,24/05/2024
Zaghouan,El Fahs,Bent Saidane,"Belle ferme a bent saidanelagence immobiliere harabi a vendre une très belle ferme à bintsyidene de 4h 7500m2 ,sur la route goudronnée et l itération de 1h de tunis culturé ,avec une petite villa et maison de gardien et  ...",850 000,17/03/2024
Zaghouan,Bir Mcherga,Boucha,"Petite ferme  7500m2lagence immobiliere harabi a vendre, 7 500 mètres carrés, clôturé, à 45 km de tunis, 150 mètres de la  route goudronnée, avec une petite maison, 90 oliviers, produisant 100 arbres de divers ...",90 000,16/03/2024
Zaghouan,Bir Mcherga,Ain El Asker,"Petite ferme oliviers  ain el askerlagence immobiliere harabi  à vendre petite ferme 1h à  ainasker sur la route goudronnée et à 33km de tunis  clôturer contient 260 oliviers baldi âgé 8 ans , 100 arbres variés amandiers, fi ...",185 000,16/03/2024
Bizerte,Ras Jebel,Metline,Occasion à ne pas rateron vous propose un terrain de 1153 la superficie bâtie est d environ 270m² mejil et électricité sont disponibles.  clôturé  prix par téléphone  prix raisonnable et négociable. ...,355 555,15/06/2023
Sousse,Bou Ficha,Bou Ficha,Terrain à boufichaa vendre à bouficha a 7 minutes de hammamet un terrain de 6000 m² avec titre foncier individuel. - duplex 200 m² couvert - 55 oliviers - 14 grenadiers - 3 figuiers - sondage,400 000,10/06/2024
Sousse,Sidi Bou Ali,Sidi Bou Ali,Deux terrains 2000m et 2528m prés mall of sousse#la sté akariet sarraj #agence #immobilière (#agrée) on vous propose de #vente #deux #terrains (#2000m²/#2528m²) sur la route #gp1 #prés #mall of sousse vers #sidi bouali #documents fournis : #ti ...,540 000,13/02/2025
Nabeul,Kelibia,Kerkouane,"Offre de 1000 mettre carre a hammam ghezazun terrain à partager pour investissement touristique écologique, titre foncier  avec vue façade sur mer magique. région : nabeul- hammam el ghezez superficie : 1000 m²  prix : 63 md av ...",63 000,05/08/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Profitez un terrain de 1000 metre careeun merveilleux terrain titre foncier  avec vue sur mer à hammam el ghezaz. superficie 1000 m² pour accueillir votre futur projet touristique. prix :63 md avec facilite de paiement a 48 mois  ...,63 000,06/08/2024
Nabeul,Hammam El Ghezaz,Ezzahra,Opportunité inoubliable a partagerdes terrains avec vue imprenable sur la mer. superficie à partir de 1000 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier  prix : 63 md avec facilit ...,63 000,07/08/2024
Nabeul,Kelibia,Kelibia,1030  mètre carré a coté de kelibiades terrains avec vue imprenable sur la mer. superficie à partir de 1030 m² à kelibia dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :2575 md  cont ...,2 575 000,07/03/2025
Nabeul,Hammam El Ghezaz,Tamazrat,5000 mètre carré au bord de la mer  tamazratdes terrains avec vue imprenable sur la mer. superficie à partir de 5000 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :2500 md < ...,2 500 000,07/03/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,Offre de 1415 mètre carré a hammam jebliun merveilleux terrain titre foncier collectif agricole avec façade sur mer de hammam el ghezaz. superficie 1415  m² pour accueillir votre futur projet touristique .  prix :1839.5 md  contac ...,1 839 500,07/03/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Affaire inoubliable pour les investisseurun terrain a partager , titre foncier  entre hammam jebli et kerkouane  superficie : à partir de 1000 m²  prix : 63 md . avec facilite de paiement a 48 mois offre valable jusqau au le 30/06/ ...",63 000,30/08/2024
Nabeul,Hammam El Ghezaz,Ezzahra,Pour les investisseurs terrain de 890 mètre carréprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : hammam el ghezaz ezzahra  <br/ ...,1 470 000,07/03/2025
Zaghouan,El Fahs,El Fahs,Tres bel emplacement 67hexclusivité chez lagence immobiliere harabi met a vendre un terrain nu d une superficie totale de  67 hectare  sur la route nationale gp3 à 50km de tunis terrain fertile et sur la fron ...,1 340 000,18/02/2023
Zaghouan,El Fahs,El Amaiem,"Ferme a el amaiemlagence immobiliere harabi  a vendre terrain agricole 6.5hectar à 67km de tunis à laamaem sur la route  goudronnée  clôturée et contient 1100 amandiers, 500 oliviers plein production , ...",560 000,16/03/2024
Zaghouan,Bir Mcherga,Boucha,15 h terrain nu à bouchaà vendre 15 h terrain nu à boucha à 52 km de tunis et sur la route goudronnée contient un ancien écurie des vaches  réseaux :steg + eau de crda et possibilité de santage  papiers en règle  < ...,500 000,05/02/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Un terrain agricole  a hammam el ghezazdes terrains avec vue imprenable sur la mer. superficie à partir de 745 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :1266.5 md  ...,1 266 500,07/03/2025
Nabeul,El Haouaria,El Haouaria,Terrain de 2020 mètre carré a  el  haouariaa vendre un terrain de 2020 m² titre foncier collectif   avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :2020 ...,2 020 000,07/03/2025
Sousse,Hergla,Hergla,Des terrains 269m jusqu à 1500m vue de mer hergla#occasion à ne pas rater la sté akariet sarraj vous propose #de vente #des terrains à partir 269m² à 1500m² #vue de mer #hergla - #madfoun prix: #500dt/m² #un peux négociable pour plus  ...,134 500,12/08/2022
Sousse,Akouda,Chatt Meriem,Terrain 1961m vue de mer à koussour gharnatala sté akariet sarraj #agence #immobilière (#agrée) vous propose #terrain (#1961m²)#vue de mer #koussour gharnata #documents fournis : #titre individeul #prix: #170dt/m² (#un peux négociable ...,333 370,19/09/2024
Nabeul,Kelibia,Dar Allouche,Terrain de 990  mètre carré a dar allouchea vendre un terrain de 990 m² titre foncier collectif   avec vue sur mer a hammam el ghezaz. profitez de cette opportunité exceptionnelle pour investir dans un emplacement privilégié  prix :792   ...,792 000,07/03/2025
Nabeul,Kelibia,Kerkouane,3300 mètre carré au cap bon  a kerkouaneprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : kerkouane superficie : 33 ...,1 980 000,07/03/2025
Nabeul,Kelibia,Kelibia,Terrain de  945  mètre carré a kelibiaprofitez de lopportunité unique dacquérir un terrain de titre foncier collectif privilégie en front de mer avec accès direct a une plage magnifique. emplacement : kelibia. superficie : 945 ...,2 362 500,07/03/2025
Nabeul,Kelibia,Kelibia,Offre de 945 mètre carré a kelibiades terrains avec vue imprenable sur la mer. superficie à partir de 945 m² à hammam el ghezaz dans une zone en pleine expansion. accès direct à la plage. titre foncier collectif  prix :2362.5 md  ...,2 362 500,07/03/2025
Nabeul,Hammam El Ghezaz,Ezzahra,"560  mètre carré avec façade sur meron  propose un terrain de 560 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés a ezzahra. prix : 840 md.    pour plus dinformations, veuillez nous  ...",840 000,07/03/2025
Zaghouan,Bir Mcherga,Bir Mcherga,2h 450 oliviers âgé 5 ansà vendre 2h à mnaguaa à 42 km de tunis et à  200m de la route goudronnée planté: de 450 oliviers âgé 5 ans  réseaux :steg et sonede avec possibilité de faire un forage  papiers en règle  <br ...,190 000,05/02/2024
Zaghouan,Bir Mcherga,Delaiel El Arouss,"2h5 terrain fertileà vendre 2.4h terrain nu à dleilarous sur la route goudronnée à 48km de tunis , terrain fertile avec possibilité de forage papiers en règle  prix : 165000dt à discuter  pour profit ...",165 000,05/02/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Un terrain a ne pas raterun terrain à partager à partir de1000 m² titre foncier entre hammam el ghezaz et kerkouane disponible de suite région : nabeul hammam el ghezez ezzahra superficie : a partir de 1000 m² prix  ...,63 000,30/10/2024
Nabeul,Hammam El Ghezaz,Tamazrat,3500 mètre carré a tamazrat  pour  investirun merveilleux terrain titre foncier collectif agricole avec façade sur mer de hammam el ghezaz. superficie 3500  m² pour accueillir votre futur projet touristique .  prix :1750 md  contact  ...,1 750 000,07/03/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Terrain de 880 mètre carré  au cap bonon  propose un terrain de 880 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés entre hammam jebli et ezzahra kelibia  , une destination côtière prisée.   ...",1 144 000,07/03/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Un terrain de 560  mètre carréa partager un terrain de 560 m² titre foncier collectif avec accès directe a la plage de hammam el ghezaz a kelibia prix :840 md  pour plus dinfo  27307890,840 000,07/03/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Bon occasion à hammam el ghezazun terrain de 1000 m²  de titre foncier a partager avec accès direct a une plage magnifique.  emplacement : hammam el ghezaz ezzahra  superficie : 1000 m²  prix : 63 md. avec facilite d ...,63 000,05/08/2024
Sousse,Kalaa El Kebira,Kalaa El Kebira,"Terrain agricole à kalàa kébiraterrain agricole donnant sur une voie goudronnée à kalàa-kébira route el hénia  superficie 8860 m² entièrement clôturé  mis à la vente . terrain dont un studio , présence de la steg , compre ...",365 000,24/10/2024
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Un terrain de 1015 mètre carré a hammam  el ghezaza vendre un terrain de 1015 m² titre foncier collectif avec accès directe a la plage de hammam el ghezaz . prix: 1725.5 md   pour plus dinfo  27307890,1 725 500,07/03/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Terrain pied dans l eauun terrain de 1000 m²  à partager pour investissement titre foncier  entre hammam jebli et kerkouane. prix : 63 md.avec facilite de paiement avance 15 md et le reste a 48 mos  pour plus din ...,63 000,06/11/2024
Nabeul,Hammam El Ghezaz,Ezzahra,Terrain pied dans l eauun terrain de 1000 m²  à partager pour investissement titre foncier  entre hammam jebli et kerkouane. prix : 63 md.avec facilite de paiement avance 15 md et le reste a 48 mos  pour plus din ...,63 000,06/11/2024
Nabeul,Kelibia,Kerkouane,"Terrain  de 2100 mètre carré  a kerkouaneon  propose un terrain de 2100 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés a kerkouane.  prix : 1260 md.    pour plus dinformations, veuillez  ...",1 260 000,07/03/2025
Nabeul,Hammam El Ghezaz,Hammam El Ghezaz,Meilleure occasion à ne pas raterun merveilleux terrain titre foncier  avec vue sur mer à hammam el ghezaz. superficie 1000 m² pour accueillir votre futur projet touristique. prix :63 md avec facilite de paiment a 48 mois c ...,63 000,29/08/2024
Nabeul,Hammam El Ghezaz,Tamazrat,"Terrain de 3000 mètre carré  a tamazraton  propose un terrain de 3000 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés a tamazrat. prix : 1500 md.    pour plus dinformations, veuillez no ...",1 500 000,07/03/2025
Nabeul,Hammam El Ghezaz,Hammam Jebli,"Un meilleur  investissement a hammem jeblion  propose un terrain de 907 m²  de titre foncier collectif de vocation agricole  avec vue imprenable sur la mer situés entre hammam jebli et ezzahra kelibia  , une destination côtière prisée.   ...",1 179 100,07/03/2025
Sousse,Kalaa El Kebira,Belaoum,Senia cloturé 2 hectares et 5000m à kalaa kebira#la sté akariet sarraj #agence #immobilière (#agrée) propose #a vendre #senia #cloturé (#2 hectares et 5000m²) planté (#140) arbres #oliviers et (#450) arbres #grenadiers et (#100) arbres #citrons #ka ...,450 000,07/02/2025
Sousse,Kalaa El Kebira,Kalaa El Kebira,Terrain agricole clôturé 1800m kalaa kebira henya#très bon offre #la sté akariet sarraj propose #terrain agricole #clôturé (#1800m²) #planté des arbres d oliviers #sur la route goudronnée #kalaa kebira #el henya  #coquette bungalow  #petit ...,200 000,19/02/2025
Nabeul,Hammam El Ghezaz,Ezzahra,Occasion de 645  mètre carré  au cap bonun merveilleux terrain titre foncier collectif agricole avec façade sur mer de hammam el ghezaz ezzahra. superficie 645  m² pour accueillir votre futur projet touristique .  prix :967.5 md   ...,967 500,07/03/2025
